ID,artist,jpg url,born-died,period,school
Medieval_1582,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/1head012.jpg,(1267-1337),Medieval,painter
Medieval_1583,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta13.jpg,(1280/85-1344),Medieval,painter
Medieval_1584,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/1buoncon.jpg,(c. 1255-1319),Medieval,painter
Medieval_1585,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head013.jpg,(1267-1337),Medieval,painter
Medieval_1586,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta12.jpg,(1280/85-1344),Medieval,painter
Medieval_1587,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/21badia.jpg,(c. 1255-1319),Medieval,painter
Medieval_1588,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head014.jpg,(1267-1337),Medieval,painter
Medieval_1589,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta11.jpg,(1280/85-1344),Medieval,painter
Medieval_1590,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/22gualin.jpg,(c. 1255-1319),Medieval,painter
Medieval_1591,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head015.jpg,(1267-1337),Medieval,painter
Medieval_1592,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta10.jpg,(1280/85-1344),Medieval,painter
Medieval_1593,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/6perugi.jpg,(c. 1255-1319),Medieval,painter
Medieval_1594,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head016.jpg,(1267-1337),Medieval,painter
Medieval_1595,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta09.jpg,(1280/85-1344),Medieval,painter
Medieval_1596,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/23castel.jpg,(c. 1255-1319),Medieval,painter
Medieval_1597,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head017.jpg,(1267-1337),Medieval,painter
Medieval_1598,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta08.jpg,(1280/85-1344),Medieval,painter
Medieval_1599,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/2crevola.jpg,(c. 1255-1319),Medieval,painter
Medieval_1600,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/07_lastk.jpg,(1267-1337),Medieval,painter
Medieval_1601,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta07.jpg,(1280/85-1344),Medieval,painter
Medieval_1602,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/2crevole.jpg,(c. 1255-1319),Medieval,painter
Medieval_1603,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head018.jpg,(1267-1337),Medieval,painter
Medieval_1604,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta061.jpg,(1280/85-1344),Medieval,painter
Medieval_1605,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/2crevolx.jpg,(c. 1255-1319),Medieval,painter
Medieval_1606,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head020.jpg,(1267-1337),Medieval,painter
Medieval_1607,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta06.jpg,(1280/85-1344),Medieval,painter
Medieval_1608,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/30window.jpg,(c. 1255-1319),Medieval,painter
Medieval_1609,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head021.jpg,(1267-1337),Medieval,painter
Medieval_1610,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta05.jpg,(1280/85-1344),Medieval,painter
Medieval_1611,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/31window.jpg,(c. 1255-1319),Medieval,painter
Medieval_1612,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head022.jpg,(1267-1337),Medieval,painter
Medieval_1613,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta041.jpg,(1280/85-1344),Medieval,painter
Medieval_1614,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/4bern.jpg,(c. 1255-1319),Medieval,painter
Medieval_1615,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head023.jpg,(1267-1337),Medieval,painter
Medieval_1616,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta04.jpg,(1280/85-1344),Medieval,painter
Medieval_1617,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/4metropo.jpg,(c. 1255-1319),Medieval,painter
Medieval_1618,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head024.jpg,(1267-1337),Medieval,painter
Medieval_1619,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta03.jpg,(1280/85-1344),Medieval,painter
Medieval_1620,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/51franci.jpg,(c. 1255-1319),Medieval,painter
Medieval_1621,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head025.jpg,(1267-1337),Medieval,painter
Medieval_1622,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta021.jpg,(1280/85-1344),Medieval,painter
Medieval_1623,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/various/24bologn.jpg,(c. 1255-1319),Medieval,painter
Medieval_1624,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/5heads1/2head019.jpg,(1267-1337),Medieval,painter
Medieval_1625,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta02.jpg,(1280/85-1344),Medieval,painter
Medieval_1626,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/verso_1/verso02.jpg,(c. 1255-1319),Medieval,painter
Medieval_1627,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/07_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1628,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta01.jpg,(1280/85-1344),Medieval,painter
Medieval_1629,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_2a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1630,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/13_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1631,SIMONE MARTINI,https://www.wga.hu/art/s/simone/1early/3mercy.jpg,(1280/85-1344),Medieval,painter
Medieval_1632,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/verso_1/verso01b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1633,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/05_lastk.jpg,(1267-1337),Medieval,painter
Medieval_1634,SIMONE MARTINI,https://www.wga.hu/art/s/simone/1early/2madonn.jpg,(1280/85-1344),Medieval,painter
Medieval_1635,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_5.jpg,(c. 1255-1319),Medieval,painter
Medieval_1636,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris13.jpg,(1267-1337),Medieval,painter
Medieval_1637,SIMONE MARTINI,https://www.wga.hu/art/s/simone/1early/1madonna.jpg,(1280/85-1344),Medieval,painter
Medieval_1638,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_6.jpg,(c. 1255-1319),Medieval,painter
Medieval_1639,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris121.jpg,(1267-1337),Medieval,painter
Medieval_1640,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/transept/03window.jpg,(1280/85-1344),Medieval,painter
Medieval_1641,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_6a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1642,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris12.jpg,(1267-1337),Medieval,painter
Medieval_1643,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/1saints/saints40.jpg,(1280/85-1344),Medieval,painter
Medieval_1644,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_7.jpg,(c. 1255-1319),Medieval,painter
Medieval_1645,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris111.jpg,(1267-1337),Medieval,painter
Medieval_1646,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/1saints/saints41.jpg,(1280/85-1344),Medieval,painter
Medieval_1647,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_7a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1648,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris11.jpg,(1267-1337),Medieval,painter
Medieval_1649,SIMONE MARTINI,https://www.wga.hu/art/s/simone/2maesta/maesta_0.jpg,(1280/85-1344),Medieval,painter
Medieval_1650,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_8.jpg,(c. 1255-1319),Medieval,painter
Medieval_1651,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris103.jpg,(1267-1337),Medieval,painter
Medieval_1652,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/1saints/saints60.jpg,(1280/85-1344),Medieval,painter
Medieval_1653,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/verso_1/verso01c.jpg,(c. 1255-1319),Medieval,painter
Medieval_1654,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris102.jpg,(1267-1337),Medieval,painter
Medieval_1655,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/96burial.jpg,(1280/85-1344),Medieval,painter
Medieval_1656,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_1.jpg,(c. 1255-1319),Medieval,painter
Medieval_1657,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/06_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1658,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/95burial.jpg,(1280/85-1344),Medieval,painter
Medieval_1659,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_1a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1660,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris10.jpg,(1267-1337),Medieval,painter
Medieval_1661,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/91death.jpg,(1280/85-1344),Medieval,painter
Medieval_1662,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_1b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1663,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris092.jpg,(1267-1337),Medieval,painter
Medieval_1664,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/90death.jpg,(1280/85-1344),Medieval,painter
Medieval_1665,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_2.jpg,(c. 1255-1319),Medieval,painter
Medieval_1666,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris090.jpg,(1267-1337),Medieval,painter
Medieval_1667,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/80fire.jpg,(1280/85-1344),Medieval,painter
Medieval_1668,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_3.jpg,(c. 1255-1319),Medieval,painter
Medieval_1669,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris09.jpg,(1267-1337),Medieval,painter
Medieval_1670,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/72mass.jpg,(1280/85-1344),Medieval,painter
Medieval_1671,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_6.jpg,(c. 1255-1319),Medieval,painter
Medieval_1672,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris082.jpg,(1267-1337),Medieval,painter
Medieval_1673,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/71mass.jpg,(1280/85-1344),Medieval,painter
Medieval_1674,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_6a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1675,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris081.jpg,(1267-1337),Medieval,painter
Medieval_1676,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/70mass.jpg,(1280/85-1344),Medieval,painter
Medieval_1677,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_6b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1678,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris080.jpg,(1267-1337),Medieval,painter
Medieval_1679,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/61medita.jpg,(1280/85-1344),Medieval,painter
Medieval_1680,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_7.jpg,(c. 1255-1319),Medieval,painter
Medieval_1681,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris08.jpg,(1267-1337),Medieval,painter
Medieval_1682,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/60medita.jpg,(1280/85-1344),Medieval,painter
Medieval_1683,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_v/cro_v_8.jpg,(c. 1255-1319),Medieval,painter
Medieval_1684,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris071.jpg,(1267-1337),Medieval,painter
Medieval_1685,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/53child.jpg,(1280/85-1344),Medieval,painter
Medieval_1686,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_3.jpg,(c. 1255-1319),Medieval,painter
Medieval_1687,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris022.jpg,(1267-1337),Medieval,painter
Medieval_1688,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/52child.jpg,(1280/85-1344),Medieval,painter
Medieval_1689,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_2c.jpg,(c. 1255-1319),Medieval,painter
Medieval_1690,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris023.jpg,(1267-1337),Medieval,painter
Medieval_1691,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/50child.jpg,(1280/85-1344),Medieval,painter
Medieval_1692,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_2b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1693,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris03.jpg,(1267-1337),Medieval,painter
Medieval_1694,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/43renoun.jpg,(1280/85-1344),Medieval,painter
Medieval_1695,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_2a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1696,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris031.jpg,(1267-1337),Medieval,painter
Medieval_1697,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/51child.jpg,(1280/85-1344),Medieval,painter
Medieval_1698,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_01.jpg,(c. 1255-1319),Medieval,painter
Medieval_1699,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris032.jpg,(1267-1337),Medieval,painter
Medieval_1700,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/41renoun.jpg,(1280/85-1344),Medieval,painter
Medieval_1701,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_01a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1702,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris04.jpg,(1267-1337),Medieval,painter
Medieval_1703,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/1saints/z1consac.jpg,(1280/85-1344),Medieval,painter
Medieval_1704,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_01b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1705,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris131.jpg,(1267-1337),Medieval,painter
Medieval_1706,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/1saints/z2consac.jpg,(1280/85-1344),Medieval,painter
Medieval_1707,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_01c.jpg,(c. 1255-1319),Medieval,painter
Medieval_1708,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris041.jpg,(1267-1337),Medieval,painter
Medieval_1709,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/10cloak.jpg,(1280/85-1344),Medieval,painter
Medieval_1710,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_02.jpg,(c. 1255-1319),Medieval,painter
Medieval_1711,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris05.jpg,(1267-1337),Medieval,painter
Medieval_1712,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/20dream.jpg,(1280/85-1344),Medieval,painter
Medieval_1713,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_02a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1714,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris051.jpg,(1267-1337),Medieval,painter
Medieval_1715,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/42renoun.jpg,(1280/85-1344),Medieval,painter
Medieval_1716,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_03.jpg,(c. 1255-1319),Medieval,painter
Medieval_1717,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris052.jpg,(1267-1337),Medieval,painter
Medieval_1718,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/30knight.jpg,(1280/85-1344),Medieval,painter
Medieval_1719,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_04.jpg,(c. 1255-1319),Medieval,painter
Medieval_1720,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris06.jpg,(1267-1337),Medieval,painter
Medieval_1721,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/21dream.jpg,(1280/85-1344),Medieval,painter
Medieval_1722,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_1.jpg,(c. 1255-1319),Medieval,painter
Medieval_1723,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris061.jpg,(1267-1337),Medieval,painter
Medieval_1724,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/32knight.jpg,(1280/85-1344),Medieval,painter
Medieval_1725,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_05.jpg,(c. 1255-1319),Medieval,painter
Medieval_1726,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris07.jpg,(1267-1337),Medieval,painter
Medieval_1727,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/1saints/saints50.jpg,(1280/85-1344),Medieval,painter
Medieval_1728,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_06a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1729,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris042.jpg,(1267-1337),Medieval,painter
Medieval_1730,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/33knight.jpg,(1280/85-1344),Medieval,painter
Medieval_1731,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_06b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1732,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris14.jpg,(1267-1337),Medieval,painter
Medieval_1733,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/34knight.jpg,(1280/85-1344),Medieval,painter
Medieval_1734,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_07.jpg,(c. 1255-1319),Medieval,painter
Medieval_1735,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris101.jpg,(1267-1337),Medieval,painter
Medieval_1736,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/40renoun.jpg,(1280/85-1344),Medieval,painter
Medieval_1737,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_08.jpg,(c. 1255-1319),Medieval,painter
Medieval_1738,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris142.jpg,(1267-1337),Medieval,painter
Medieval_1739,SIMONE MARTINI,https://www.wga.hu/art/s/simone/3assisi/scenes/31knight.jpg,(1280/85-1344),Medieval,painter
Medieval_1740,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_1.jpg,(c. 1255-1319),Medieval,painter
Medieval_1741,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/05_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1742,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_1a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1743,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/04_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1744,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_1b.jpg,(c. 1255-1319),Medieval,painter
Medieval_1745,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/03_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1746,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_2.jpg,(c. 1255-1319),Medieval,painter
Medieval_1747,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/01_lastj.jpg,(1267-1337),Medieval,painter
Medieval_1748,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/0main/maest_06.jpg,(c. 1255-1319),Medieval,painter
Medieval_1749,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/00view1.jpg,(1267-1337),Medieval,painter
Medieval_1750,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_1a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1751,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/4lastjud/00view.jpg,(1267-1337),Medieval,painter
Medieval_1752,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/crown_f/cro_f_8a.jpg,(c. 1255-1319),Medieval,painter
Medieval_1753,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris141.jpg,(1267-1337),Medieval,painter
Medieval_1754,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_1d.jpg,(c. 1255-1319),Medieval,painter
Medieval_1755,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris23.jpg,(1267-1337),Medieval,painter
Medieval_1756,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_v/pre_v_4.jpg,(c. 1255-1319),Medieval,painter
Medieval_1757,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris222.jpg,(1267-1337),Medieval,painter
Medieval_1758,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_v/pre_v_5.jpg,(c. 1255-1319),Medieval,painter
Medieval_1759,GIOTTO di Bondone,https://www.wga.hu/art/g/giotto/padova/3christ/chris221.jpg,(1267-1337),Medieval,painter
Medieval_1760,DUCCIO di Buoninsegna,https://www.wga.hu/art/d/duccio/maesta/predel_v/pre_v_5a.jpg,(c. 1255-1319),Medieval,painter
